CustomerID,Recency,Frequency,Monetary,IsGuest,Cluster,Cluster_Name,PC1,PC2
12523.0,19,11,1789.77,False,0,Casual Buyers,1.0904811314232057,-0.6596162015713724
12524.0,9,8,4485.72,False,0,Casual Buyers,1.0414462519044845,-0.6431512978162446
12526.0,1,3,1316.66,False,0,Casual Buyers,0.3269755115838618,-0.969865635354982
12527.0,82,3,348.71000000000004,False,0,Casual Buyers,-0.0374768115951937,-0.37528452507136745
12528.0,9,6,1933.48,False,0,Casual Buyers,0.6433550664451638,-0.8192349122790634
12530.0,60,4,1662.28,False,0,Casual Buyers,0.2428463838096339,-0.46119455972984225
12531.0,15,1,125.22,False,0,Casual Buyers,-0.01407280230905541,-0.9587236870285339
12532.0,30,1,349.83,False,0,Casual Buyers,-0.04984014228362229,-0.8262946339446846
12534.0,131,1,1089.18,False,0,Casual Buyers,-0.351395801997322,0.02266909967780228
12535.0,92,2,716.35,False,0,Casual Buyers,-0.14300970350591583,-0.2924654494640841
12536.0,43,3,12601.830000000002,False,0,Casual Buyers,1.0638929097732739,-0.010090103622603373
12538.0,29,1,363.95,False,0,Casual Buyers,-0.045170274012095564,-0.833515205053189
12539.0,22,4,5568.35,False,0,Casual Buyers,0.6849816280673356,-0.549342627611543
12540.0,20,17,13400.24,False,4,Frequent Mid-to-High Value Customers,2.59176717789278,0.0951603493690686
12541.0,30,3,981.18,False,0,Casual Buyers,0.197362146776328,-0.7563790752757596
12544.0,36,1,372.7,False,0,Casual Buyers,-0.06940799011507012,-0.7770246819211154
12545.0,75,2,1000.39,False,0,Casual Buyers,-0.06016567447189861,-0.41278326764603124
12546.0,47,2,1161.5,False,0,Casual Buyers,0.05218993538241446,-0.6279063129505174
12547.0,198,2,207.8,False,1,Inactive Customers,-0.5603934502269111,0.5275314834029836
12548.0,166,1,95.19999999999999,False,1,Inactive Customers,-0.554099687636652,0.247766126762563
12550.0,79,1,964.8299999999999,False,0,Casual Buyers,-0.1760062314475765,-0.40025507532860066
12551.0,358,1,168.0,False,1,Inactive Customers,-1.232039435021163,1.7879792910100298
12552.0,39,2,437.82,False,0,Casual Buyers,0.02382950861626694,-0.7319121773635352
12553.0,8,10,3692.28,False,0,Casual Buyers,1.180289791294269,-0.659985214650345
12556.0,50,2,603.71,False,0,Casual Buyers,-0.002307497403120573,-0.6347325406303961
12557.0,16,5,11990.960000000001,False,0,Casual Buyers,1.3096563347556294,-0.22485899250026076
12558.0,8,1,269.96,False,0,Casual Buyers,0.022221791964110713,-1.0067307806650065
12559.0,311,2,561.71,False,1,Inactive Customers,-0.9349546650694209,1.4512036979837226
12560.0,5,3,2134.0099999999998,False,0,Casual Buyers,0.3769367437649288,-0.8926865550636393
12561.0,303,1,238.85,False,1,Inactive Customers,-1.030634439997367,1.351840906516199
12562.0,8,7,3781.7400000000002,False,0,Casual Buyers,0.8909038661428804,-0.7075717755298296
12564.0,261,1,456.9,False,1,Inactive Customers,-0.8639560201861826,1.02785113178679
12565.0,289,1,145.92,False,1,Inactive Customers,-0.9880841515817466,1.2346908258729183
12566.0,86,1,351.65,False,0,Casual Buyers,-0.24909751612431655,-0.37813877401031987
12567.0,23,10,9401.28,False,0,Casual Buyers,1.5753298138046663,-0.22443259722107617
12569.0,2,32,4124.69,False,4,Frequent Mid-to-High Value Customers,3.409317004289565,-0.29886412784884553
12571.0,40,2,519.61,False,0,Casual Buyers,0.026693519980567113,-0.71939063731293
12572.0,9,2,1020.4200000000001,False,0,Casual Buyers,0.17641525400006822,-0.9397413420878115
12573.0,227,1,160.54000000000002,False,1,Inactive Customers,-0.7661710682842855,0.7394376871410713
12574.0,316,1,218.45000000000002,False,1,Inactive Customers,-1.0785262558205988,1.45472622366571
12576.0,36,5,1315.83,False,0,Casual Buyers,0.3998938675875515,-0.654856275925432
12577.0,35,3,657.8,False,0,Casual Buyers,0.15415654335692452,-0.7342474315900235
12578.0,21,2,2794.51,False,0,Casual Buyers,0.2730441383453208,-0.7456751147054606
12579.0,78,1,440.42,False,0,Casual Buyers,-0.21363873206648748,-0.4372403300403751
12580.0,247,1,415.7,False,1,Inactive Customers,-0.8173422598326898,0.9135601807793648
12581.0,40,1,197.71,False,0,Casual Buyers,-0.09739660797900891,-0.7546924739059115
12582.0,239,2,511.36,False,1,Inactive Customers,-0.6825378731419643,0.8723497823051605
12583.0,3,15,7281.38,False,4,Frequent Mid-to-High Value Customers,1.9740446908607265,-0.4140679946153963
12584.0,4,9,2338.15,False,0,Casual Buyers,0.9893592730246873,-0.7843426012070569
12585.0,234,2,2040.1,False,1,Inactive Customers,-0.5446493674408347,0.9168386779172123
12586.0,17,1,196.94,False,0,Casual Buyers,-0.01556052541871028,-0.9387577313879781
12587.0,8,1,144.0,False,0,Casual Buyers,0.01232743810185691,-1.0136926203891963
12588.0,39,1,214.89999999999998,False,0,Casual Buyers,-0.09248558643376735,-0.7617433653704554
12589.0,29,2,646.68,False,0,Casual Buyers,0.0758429895398552,-0.8003783038523675
12590.0,211,2,9864.26,False,1,Inactive Customers,0.1518471340410709,1.1652591977692528
12591.0,317,1,452.85,False,1,Inactive Customers,-1.0636744916544683,1.4756825553986637
12592.0,92,2,437.6,False,0,Casual Buyers,-0.16490594944989204,-0.30787202951424203
12593.0,109,3,418.09999999999997,False,0,Casual Buyers,-0.12816556771660761,-0.15542267583949992
12594.0,38,10,3338.2200000000003,False,0,Casual Buyers,1.0456562182801046,-0.43952458874342076
12596.0,51,2,618.27,False,0,Casual Buyers,-0.004724507078510128,-0.6259268189717984
12597.0,19,4,3811.22,False,0,Casual Buyers,0.5576384952542,-0.6704625893117957
12598.0,10,8,3023.08,False,0,Casual Buyers,0.9229928852481382,-0.7159907781310759
12599.0,29,7,1032.58,False,0,Casual Buyers,0.6001779466936122,-0.6914977894053899
12600.0,29,10,2599.04,False,0,Casual Buyers,1.019638962727688,-0.5523881288428288
12601.0,190,5,577.0600000000001,False,1,Inactive Customers,-0.20648859326173302,0.5364637144032862
12602.0,59,1,153.12,False,0,Casual Buyers,-0.16855290780991639,-0.6051382223369942
12603.0,22,1,739.1999999999999,False,0,Casual Buyers,0.009231239193970868,-0.8687819551296189
12604.0,79,2,254.18,False,0,Casual Buyers,-0.13302451155778575,-0.4220225274559438
12607.0,60,1,1579.51,False,0,Casual Buyers,-0.06006847565182092,-0.518300314446237
12609.0,78,3,1126.85,False,0,Casual Buyers,0.037890176640437506,-0.3642804864237812
12610.0,23,5,2099.54,False,0,Casual Buyers,0.5077448708242237,-0.7155532644001948
12611.0,52,1,1193.32,False,0,Casual Buyers,-0.06191853813587866,-0.6036530247744916
12612.0,74,1,704.04,False,0,Casual Buyers,-0.17868808988680115,-0.4546739364776579
12613.0,57,5,3344.38,False,0,Casual Buyers,0.48446449776696376,-0.3747171003070367
12614.0,278,1,315.6,False,1,Inactive Customers,-0.9355876002657847,1.1560582243592648
12615.0,2,4,2291.19,False,0,Casual Buyers,0.49877002053880315,-0.8904917935783649
12616.0,95,2,713.3,False,0,Casual Buyers,-0.15393144669517694,-0.26863106291248434
12617.0,29,1,355.53000000000003,False,0,Casual Buyers,-0.04583167810482482,-0.8339805804936278
12618.0,22,1,177.31,False,0,Casual Buyers,-0.0349060940202383,-0.899837751593774
12619.0,16,9,3641.24,False,0,Casual Buyers,1.0489903749856788,-0.6163086579632688
12620.0,15,3,1339.41,False,0,Casual Buyers,0.2789124750414316,-0.8565944203185899
12621.0,2,20,13689.67,False,4,Frequent Mid-to-High Value Customers,2.9750084673813078,0.019670487621596868
12622.0,232,1,180.1,False,1,Inactive Customers,-0.782438201447089,0.7805237077322825
12623.0,276,1,305.1,False,1,Inactive Customers,-0.9292909509617254,1.1394759129542986
12624.0,106,2,641.13,False,0,Casual Buyers,-0.19876843588738233,-0.18460906006899766
12625.0,212,2,2683.82,False,1,Inactive Customers,-0.4157483135425123,0.7763955258461953
12626.0,23,9,6620.4800000000005,False,0,Casual Buyers,1.2580892673638593,-0.39563843268520893
12627.0,11,7,4478.53,False,0,Casual Buyers,0.9349556431740045,-0.6450570625843196
12628.0,4,3,786.46,False,0,Casual Buyers,0.2746453161995619,-0.9751669570489097
12630.0,10,2,1270.88,False,0,Casual Buyers,0.19252855613879163,-0.9178973702629994
12631.0,57,1,640.5,False,0,Casual Buyers,-0.12314701032437951,-0.5942025854895024
12633.0,59,4,2163.98,False,0,Casual Buyers,0.2858164192465918,-0.4414664660819124
12635.0,90,2,1689.18,False,0,Casual Buyers,-0.05947095366700405,-0.2546988734763261
12637.0,67,8,6021.9,False,0,Casual Buyers,0.9555938012949332,-0.09418901499625515
12638.0,33,1,671.69,False,0,Casual Buyers,-0.03523969975213967,-0.7845023929568632
12639.0,239,1,486.1,False,1,Inactive Customers,-0.783326467839402,0.8534433103976634
12640.0,24,3,1174.58,False,0,Casual Buyers,0.23391833939810303,-0.7936957319900995
12641.0,115,1,185.9,False,0,Casual Buyers,-0.3653783255091738,-0.1552711957000183
12642.0,25,3,1013.26,False,0,Casual Buyers,0.21768568223705775,-0.7946109405529252
12643.0,128,6,3344.64,False,0,Casual Buyers,0.330478161186561,0.2108776875890378
12644.0,130,1,477.90999999999997,False,0,Casual Buyers,-0.3958512906797085,-0.019116928282964876
12645.0,34,4,1775.18,False,0,Casual Buyers,0.3442935825684229,-0.662980209556698
12646.0,5,2,1346.97,False,0,Casual Buyers,0.21630914553313357,-0.953696792175116
12647.0,22,12,3722.82,False,0,Casual Buyers,1.3304474362034453,-0.5112627532538225
12648.0,155,1,318.05,False,1,Inactive Customers,-0.4974265501436812,0.17207224403372312
12649.0,107,3,623.51,False,0,Casual Buyers,-0.1049088521820052,-0.16007158922247627
12650.0,3,1,314.44,False,0,Casual Buyers,0.043519366706294554,-1.0442772949372503
12651.0,335,1,114.0,False,1,Inactive Customers,-1.1543846517311704,1.6009719985286095
12652.0,331,1,919.98,False,1,Inactive Customers,-1.0768307882055652,1.6135147607227298
12653.0,149,2,2209.85,False,0,Casual Buyers,-0.22865401416543937,0.24613691248292058
12654.0,11,5,601.98,False,0,Casual Buyers,0.43283784797094516,-0.8943356116703657
12656.0,17,5,4051.17,False,0,Casual Buyers,0.6824127639162314,-0.65569212293843
12657.0,11,4,1643.18,False,0,Casual Buyers,0.41582134457184977,-0.8542985809400461
12658.0,19,1,686.05,False,0,Casual Buyers,0.01573838499470655,-0.8957225293002998
12659.0,30,1,91.68,False,0,Casual Buyers,-0.07011822619550555,-0.840562647002795
12660.0,11,1,245.1,False,0,Casual Buyers,0.009586839361259957,-0.9841018380986766
12662.0,1,11,3849.78,False,0,Casual Buyers,1.3163910858279229,-0.6897767144084758
12664.0,8,9,4881.88,False,0,Casual Buyers,1.1749303386506391,-0.6117460799578964
12665.0,325,1,63.0,False,1,Inactive Customers,-1.1227835778784403,1.5181433468672783
12667.0,58,1,620.13,False,0,Casual Buyers,-0.12830782581438105,-0.5873274533955756
12668.0,12,4,3807.15,False,0,Casual Buyers,0.5822438326343685,-0.7266944477097536
12669.0,151,3,2744.0299999999997,False,0,Casual Buyers,-0.09501040275090733,0.30917348997870103
12670.0,10,5,2996.05,False,0,Casual Buyers,0.6244564894599292,-0.7700157695398624
12672.0,330,1,225.9,False,1,Inactive Customers,-1.1277911311538553,1.5671518039944163
12673.0,5,2,610.52,False,0,Casual Buyers,0.15845985288581052,-0.9944005621408157
12674.0,39,4,1970.6,False,0,Casual Buyers,0.34184052586017594,-0.6121743641489101
12676.0,25,6,1331.39,False,0,Casual Buyers,0.5390884356729494,-0.7244967816011757
12678.0,42,12,17628.46,False,4,Frequent Mid-to-High Value Customers,2.35154267455039,0.4173250779381209
12679.0,59,4,1113.02,False,0,Casual Buyers,0.20326187705006712,-0.49955327996357696
12680.0,1,4,862.81,False,0,Casual Buyers,0.39012927078634524,-0.9774396892513636
12681.0,15,22,13787.54,False,4,Frequent Mid-to-High Value Customers,3.134015708801218,0.16411330750412254
12682.0,4,31,12288.22,False,4,Frequent Mid-to-High Value Customers,3.944649156668916,0.15082778181330908
12683.0,4,15,8476.57,False,4,Frequent Mid-to-High Value Customers,2.0643680035130023,-0.34000856675189123
12684.0,8,7,2283.63,False,0,Casual Buyers,0.7732249961477944,-0.7903726782704291
12685.0,28,6,2863.08,False,0,Casual Buyers,0.6487229059368114,-0.6158369433323404
12686.0,372,1,89.14,False,1,Inactive Customers,-1.288084095062669,1.895634496723026
12688.0,114,1,4873.81,False,0,Casual Buyers,0.006425014800009116,0.0958297391022493
12689.0,26,2,1247.61,False,0,Casual Buyers,0.13372913640619075,-0.7911677179182689
12690.0,206,1,389.01,False,1,Inactive Customers,-0.6734492678969776,0.5840445538717611
12691.0,28,6,1035.8,False,0,Casual Buyers,0.5051872205968692,-0.7168311517414977
12693.0,127,4,855.91,False,0,Casual Buyers,-0.05906349470195765,0.030303299286512247
12694.0,70,2,869.67,False,0,Casual Buyers,-0.05263033215800052,-0.46001312837491243
12695.0,7,4,582.1,False,0,Casual Buyers,0.34671474190136453,-0.9449486773950659
12697.0,29,3,957.59,False,0,Casual Buyers,0.19906983591046512,-0.7656838872226189
12700.0,8,4,4939.99,False,0,Casual Buyers,0.6854730574128817,-0.696086054106863
12701.0,80,2,797.71,False,0,Casual Buyers,-0.09389010520811666,-0.3839805057107738
12702.0,20,1,219.0,False,0,Casual Buyers,-0.024509839063027037,-0.9135355090514118
12703.0,71,1,283.55,False,0,Casual Buyers,-0.201036072283591,-0.5019174814667245
12704.0,7,8,2340.84,False,0,Casual Buyers,0.8800840333416237,-0.7777013090506496
12705.0,15,9,6868.29,False,0,Casual Buyers,1.3060408907218855,-0.44594980937471856
12707.0,292,1,603.42,False,1,Inactive Customers,-0.9628289761360365,1.2839799225307076
12708.0,30,10,2712.91,False,0,Casual Buyers,1.0250229079749757,-0.5380935194181999
12709.0,15,15,9736.52,False,4,Frequent Mid-to-High Value Customers,2.124171111708742,-0.18235996869256094
12710.0,97,3,1149.02,False,0,Casual Buyers,-0.02802202138160952,-0.2110363934767526
12712.0,29,13,4396.13,False,0,Casual Buyers,1.457216323881259,-0.4005314922911452
12713.0,1,1,848.55,False,0,Casual Buyers,0.09259597835492382,-1.0307588796655653
12714.0,9,5,4708.86,False,0,Casual Buyers,0.76256109861961,-0.6833493327007333
12715.0,106,1,353.86,False,0,Casual Buyers,-0.32013832349883314,-0.21799688817000823
12716.0,4,2,1053.49,False,0,Casual Buyers,0.1968165555002044,-0.9779184898250681
12717.0,151,2,1030.98,False,0,Casual Buyers,-0.3283775263874789,0.19698245576499387
12718.0,71,1,238.25,False,0,Casual Buyers,-0.20459445772309637,-0.5044212234443824
12719.0,5,2,644.95,False,0,Casual Buyers,0.16116438292294452,-0.9924976076973111
12720.0,3,25,5781.73,False,4,Frequent Mid-to-High Value Customers,2.844288675663506,-0.32185055766738263
12721.0,32,6,2656.13,False,0,Casual Buyers,0.6182237803764798,-0.5952711722620804
